_id,userId,accountId,amount,currency,type,category,description,occuredAt
"{""$oid"": ""62a7203e13c21c19f711b6f7""}","{""$oid"": ""da891b81d22c5a7f735b9de1""}","{""$oid"": ""39956c0588c735158ee6f09f""}",3130.09,USD,expense,Diğer,Komisyon,"{""$date"": ""2025-12-22T15:14:08.014000Z""}"
"{""$oid"": ""e9124fd0e17c288e75924056""}","{""$oid"": ""36d4793df5d882092e92e511""}","{""$oid"": ""07bc883759fedb811a6110a6""}",1621.59,TRY,expense,Faturalar,Elektrik faturası,"{""$date"": ""2025-12-23T19:04:08.014000Z""}"
"{""$oid"": ""bf701e69c0056b425ea09a7e""}","{""$oid"": ""b4b5b1e37a599c1d6e0f5c7e""}","{""$oid"": ""8c33bcbb469bfbecc5f5147b""}",2348.19,TRY,expense,Ulaşım,HGS/OGS,"{""$date"": ""2025-12-11T20:38:08.014000Z""}"
"{""$oid"": ""f0c713d35cdb44123a1980c2""}","{""$oid"": ""e0591aa9db86dfd6f81dea3b""}","{""$oid"": ""60faa02d2e6c9ba6044f8f96""}",4568.12,EUR,expense,Market,Şok,"{""$date"": ""2025-12-03T01:13:08.014000Z""}"
"{""$oid"": ""70f0c160d94bff3197704fa9""}","{""$oid"": ""c970305faaf820db7df8c09f""}","{""$oid"": ""75dc55ca8e97817293fd0bb7""}",3.77,EUR,expense,Alışveriş,Teknosa,"{""$date"": ""2025-11-30T09:10:08.014000Z""}"
"{""$oid"": ""48c014943749a60d20c7d868""}","{""$oid"": ""03417abafb31686758ac3c6c""}","{""$oid"": ""543a3c73ecb57189fc2d938e""}",4772.68,EUR,expense,Ulaşım,HGS/OGS,"{""$date"": ""2025-12-14T21:19:08.014000Z""}"
"{""$oid"": ""edf33dbfc012ee0b1b441b02""}","{""$oid"": ""5487903badb338b54a9701df""}","{""$oid"": ""460248031e9c6e608755150a""}",1748.32,EUR,income,Maaş,Maaş ödemesi,"{""$date"": ""2025-11-10T22:20:08.014000Z""}"
"{""$oid"": ""eda3c0040bd4d63d114918ad""}","{""$oid"": ""560b1e0c63b828d56be6856d""}","{""$oid"": ""5bd83a1ba2420ec3f2225fc7""}",948.12,TRY,income,Maaş,Prim,"{""$date"": ""2025-12-09T12:17:08.014000Z""}"
"{""$oid"": ""73a42f915f03218b3fb472f5""}","{""$oid"": ""8adf9cb7606948485e34f873""}","{""$oid"": ""bc4af234db1c865bb5dba060""}",4785.3,EUR,expense,Eğlence,Müze,"{""$date"": ""2025-11-18T22:46:08.014000Z""}"
"{""$oid"": ""8ff9afae760f7c441f9320ab""}","{""$oid"": ""4625e2f8db41ef1b9a3c1d76""}","{""$oid"": ""bbafdf7d769ac7c5d20516dd""}",4132.21,USD,income,Maaş,Bonus,"{""$date"": ""2025-12-14T11:38:08.014000Z""}"
"{""$oid"": ""465a3738010275556bcb9a00""}","{""$oid"": ""9f29bc9f9f36815758054e97""}","{""$oid"": ""4f1a2701794529b2138d5278""}",1456.44,USD,income,Transfer,Para transferi,"{""$date"": ""2025-12-23T06:20:08.014000Z""}"
"{""$oid"": ""4aa8e82cc9500923b672d5ad""}","{""$oid"": ""909c8724416f6d9384d2eedd""}","{""$oid"": ""6a49c561313c4fc330ecc40a""}",2124.51,EUR,expense,Faturalar,Doğalgaz faturası,"{""$date"": ""2025-11-18T08:05:08.014000Z""}"
"{""$oid"": ""abd1edc3b711bbe4eae26ad1""}","{""$oid"": ""eba447c97c67a0c900cbd378""}","{""$oid"": ""ae767721cf88de1c260ad870""}",1816.32,TRY,expense,Ulaşım,Uçak bileti,"{""$date"": ""2025-12-23T03:27:08.014000Z""}"
"{""$oid"": ""21e22dfe464a2562359131e3""}","{""$oid"": ""0d15054f3b4af699b1c0603c""}","{""$oid"": ""41e77f2e65068f8ac002c320""}",2081.77,TRY,expense,Ulaşım,Otopark,"{""$date"": ""2025-11-07T20:22:08.014000Z""}"
"{""$oid"": ""3cea300386ccc84ab4c67e59""}","{""$oid"": ""560b1e0c63b828d56be6856d""}","{""$oid"": ""6a1552b28c0738600814996b""}",1402.2,EUR,income,Maaş,Ek gelir,"{""$date"": ""2025-11-19T17:36:08.014000Z""}"
"{""$oid"": ""beecaf43a9c0dde2a92bd9bb""}","{""$oid"": ""a3d713a7af305efccf312c58""}","{""$oid"": ""f45c2518895e161738b14344""}",1670.19,USD,expense,Alışveriş,LC Waikiki,"{""$date"": ""2025-12-20T07:49:08.014000Z""}"
"{""$oid"": ""bcea128daa23f13c71e14d58""}","{""$oid"": ""909c8724416f6d9384d2eedd""}","{""$oid"": ""6a49c561313c4fc330ecc40a""}",2263.62,EUR,expense,Sağlık,Eczane,"{""$date"": ""2025-12-13T06:55:08.014000Z""}"
"{""$oid"": ""cd82a8735e545f3a5a2dea00""}","{""$oid"": ""bc6d892adab9bf09fc155ce9""}","{""$oid"": ""2cf53a83f836c7d17e7d3cf8""}",3096.5,TRY,expense,Yemek,Market yemeği,"{""$date"": ""2025-11-15T04:50:08.014000Z""}"
"{""$oid"": ""f88570b0bb0cbfd272270585""}","{""$oid"": ""23e22c1c5268b686437d1eac""}","{""$oid"": ""048b16a4d6557c8709b0ada9""}",2227.79,TRY,expense,Yemek,Restoran,"{""$date"": ""2025-11-22T18:18:08.014000Z""}"
"{""$oid"": ""b07cbde6e9322980942393d2""}","{""$oid"": ""dfd05de1212b9b197a954d73""}","{""$oid"": ""c6c5cefe98fb6f56b7fd3075""}",550.49,EUR,expense,Diğer,Komisyon,"{""$date"": ""2025-10-27T00:55:08.014000Z""}"
"{""$oid"": ""e35b610ee8f1da5db6a6e3d5""}","{""$oid"": ""58b251c359c4fbb76f5e6443""}","{""$oid"": ""172db452e11cef4baed3df8b""}",1977.69,EUR,expense,Yemek,Market yemeği,"{""$date"": ""2025-11-08T13:39:08.014000Z""}"
"{""$oid"": ""82b42e555c5ff5f3c826f101""}","{""$oid"": ""9c7c3e050403c718d9a6591d""}","{""$oid"": ""521e6624a467502340b5d097""}",2437.04,EUR,expense,Faturalar,İnternet faturası,"{""$date"": ""2025-12-08T17:48:08.014000Z""}"
"{""$oid"": ""e328fc1c3c0ab5112a7758f9""}","{""$oid"": ""bc6d892adab9bf09fc155ce9""}","{""$oid"": ""2cf53a83f836c7d17e7d3cf8""}",3949.23,TRY,expense,Sağlık,Muayene,"{""$date"": ""2025-12-22T23:38:08.014000Z""}"
"{""$oid"": ""8b9a1fd7ca46508542b544d1""}","{""$oid"": ""0d15054f3b4af699b1c0603c""}","{""$oid"": ""e3e500ddd65d45d78bfa4404""}",3197.63,USD,expense,Sağlık,Muayene,"{""$date"": ""2025-10-31T14:03:08.014000Z""}"
"{""$oid"": ""1b34fc75334f149f0159fadd""}","{""$oid"": ""1634b873b666ccf9ec4b00d0""}","{""$oid"": ""5058b8dd7fe394a41c5364b0""}",4667.97,TRY,expense,Ulaşım,Uber,"{""$date"": ""2025-11-10T12:32:08.014000Z""}"
"{""$oid"": ""f6c99e39f7194c299c4ca498""}","{""$oid"": ""1a29640cc14628ad40ec0776""}","{""$oid"": ""8d621ee220d4978a3b241263""}",3397.17,EUR,expense,Sağlık,Hastane,"{""$date"": ""2025-12-01T05:39:08.014000Z""}"
"{""$oid"": ""1ac19d3e3023c84f7d44a51e""}","{""$oid"": ""3b1881558dfbcb861a394fe1""}","{""$oid"": ""269b722bc13499d0924fd995""}",1000.45,USD,expense,Yemek,GetirYemek,"{""$date"": ""2025-11-05T14:07:08.014000Z""}"
"{""$oid"": ""f9236ffc469bde877d5eb2e2""}","{""$oid"": ""c3cc2cccc86b328374cd9871""}","{""$oid"": ""bb5d0116324ccee82bd84b84""}",3550.39,TRY,expense,Eğlence,Konser,"{""$date"": ""2025-11-17T17:15:08.014000Z""}"
"{""$oid"": ""8511ccef5182b3fcfcb8ca1b""}","{""$oid"": ""defa0f08bc28d9963603c52c""}","{""$oid"": ""e4dac34964472db4b4213173""}",769.09,EUR,income,Transfer,Para transferi,"{""$date"": ""2025-11-22T21:51:08.014000Z""}"
"{""$oid"": ""8554666ad7fffb33e1d091ba""}","{""$oid"": ""0653acfb0d2ee097b0936d74""}","{""$oid"": ""bde17535b470197ac99c5719""}",708.67,EUR,income,Maaş,Bonus,"{""$date"": ""2025-12-20T06:06:08.014000Z""}"
"{""$oid"": ""0136f63fd1a5aec30aba79a8""}","{""$oid"": ""0d15054f3b4af699b1c0603c""}","{""$oid"": ""41e77f2e65068f8ac002c320""}",2368.56,TRY,expense,Ulaşım,Otopark,"{""$date"": ""2025-12-09T20:20:08.014000Z""}"
"{""$oid"": ""ee11e3eb140d26407f29a38d""}","{""$oid"": ""b934b02c4bb9482ea82a6cb8""}","{""$oid"": ""8c0b5cf1a14703eff8edca7a""}",4560.83,TRY,expense,Yemek,Market yemeği,"{""$date"": ""2025-12-22T13:45:08.014000Z""}"
"{""$oid"": ""67c6597b2aeb19e50eb059ce""}","{""$oid"": ""4e615750e88a7055219dc83a""}","{""$oid"": ""b8ac40ba0daceb8d88d83b26""}",2635.8,TRY,expense,Yemek,Restoran,"{""$date"": ""2025-11-04T01:50:08.014000Z""}"
"{""$oid"": ""19bffa29da04a6dca17e4b5f""}","{""$oid"": ""7aa335bc9a356fcd58e30efe""}","{""$oid"": ""5d70c7355e00c0f6ab44cc1c""}",1069.09,TRY,expense,Market,A101,"{""$date"": ""2025-10-26T11:04:08.014000Z""}"
"{""$oid"": ""30b314914d9236273835e915""}","{""$oid"": ""3b1881558dfbcb861a394fe1""}","{""$oid"": ""269b722bc13499d0924fd995""}",2241.24,USD,expense,Diğer,Komisyon,"{""$date"": ""2025-12-17T17:44:08.014000Z""}"
"{""$oid"": ""3d4767937bbd5f7dc54dc887""}","{""$oid"": ""18dc9e80d4f7459c743922db""}","{""$oid"": ""bbfb1daddb0719cdcafc3a81""}",4448.75,TRY,expense,Transfer,Para transferi,"{""$date"": ""2025-11-23T13:20:08.014000Z""}"
"{""$oid"": ""cade0f10f7007f47bc6184ed""}","{""$oid"": ""5b534baf6cd728c89c70cae5""}","{""$oid"": ""4780c3d6823586f516c980d4""}",2977.76,EUR,expense,Yemek,Yemeksepeti,"{""$date"": ""2025-12-18T00:22:08.014000Z""}"
"{""$oid"": ""183c3b5f9e07371fec3570c9""}","{""$oid"": ""030e6e0b656e969bc0906be5""}","{""$oid"": ""8807e6fe502ddbc75370b974""}",2320.9,USD,income,Transfer,Para transferi,"{""$date"": ""2025-11-08T11:25:08.014000Z""}"
"{""$oid"": ""967f0cbfab8f5574ea14d183""}","{""$oid"": ""14a70bdacc1df54eb1ea9d86""}","{""$oid"": ""c0167809e587cdf8bccc380e""}",785.18,TRY,expense,Ulaşım,Metro,"{""$date"": ""2025-12-21T10:18:08.014000Z""}"
"{""$oid"": ""9c11e9557db03f4c48261067""}","{""$oid"": ""0d15054f3b4af699b1c0603c""}","{""$oid"": ""e3e500ddd65d45d78bfa4404""}",3662.8,USD,expense,Alışveriş,Amazon,"{""$date"": ""2025-10-27T01:21:08.014000Z""}"
"{""$oid"": ""e17f79ef8a0bbbbc6d8bf9aa""}","{""$oid"": ""1ac8e9af6c435b630db51495""}","{""$oid"": ""d6fc6693491bb4acd9229c51""}",3295.94,TRY,expense,Faturalar,Elektrik faturası,"{""$date"": ""2025-11-27T19:04:08.014000Z""}"
"{""$oid"": ""ee8e7657eb8017606073f509""}","{""$oid"": ""102c83d351762da5333dddba""}","{""$oid"": ""205d5b9c74143948842a517a""}",70.08,USD,expense,Sağlık,Diş,"{""$date"": ""2025-11-07T03:03:08.014000Z""}"
"{""$oid"": ""0c9eac068c1986987836a391""}","{""$oid"": ""aae8373fd84d674569391012""}","{""$oid"": ""247e66c2df73a32aa60042cb""}",1704.05,USD,expense,Market,Şok,"{""$date"": ""2025-11-10T06:04:08.014000Z""}"
"{""$oid"": ""322df5eba11fece5ed018fde""}","{""$oid"": ""76307d97293e6133e390832a""}","{""$oid"": ""cf5a33b340d16648d780125f""}",2367.38,USD,expense,Alışveriş,Kıyafet alışverişi,"{""$date"": ""2025-11-07T17:04:08.014000Z""}"
"{""$oid"": ""4685fabf7c972dbbecd45304""}","{""$oid"": ""cc529239e7420650631fdbc3""}","{""$oid"": ""54976bfaf3f5c4eb76b41cf7""}",1053.01,EUR,expense,Sağlık,Diş,"{""$date"": ""2025-12-18T21:06:08.014000Z""}"
"{""$oid"": ""ff0dad30c00497180071e317""}","{""$oid"": ""4380c301f0efee07b9faf0e7""}","{""$oid"": ""055ecf6990643d5897387b6b""}",3790.13,EUR,expense,Sağlık,Muayene,"{""$date"": ""2025-12-17T19:40:08.014000Z""}"
"{""$oid"": ""be49a43cc0ac04cdb827ba84""}","{""$oid"": ""03417abafb31686758ac3c6c""}","{""$oid"": ""5b44dedbc1ef9ccb87513c7a""}",1237.95,USD,expense,Alışveriş,Amazon,"{""$date"": ""2025-12-24T10:38:08.014000Z""}"
"{""$oid"": ""4359d35de517282fb4ec1a7c""}","{""$oid"": ""de2bcf9a6c467c47d7a2ef61""}","{""$oid"": ""507a57c23cc90b99b45cbfe1""}",3145.15,EUR,expense,Yemek,GetirYemek,"{""$date"": ""2025-11-24T19:20:08.014000Z""}"
"{""$oid"": ""f7d9872026248f1602a2df7c""}","{""$oid"": ""ef7e33fba410b2048dcfd06d""}","{""$oid"": ""d01c6c5c80265ae5039084b1""}",4344.81,EUR,expense,Sağlık,Hastane,"{""$date"": ""2025-11-14T04:34:08.014000Z""}"
"{""$oid"": ""f08a4be9959650b8b6702b3a""}","{""$oid"": ""9583da1641a7cd34e80740f7""}","{""$oid"": ""bf4483472e6b95438c427884""}",1595.14,EUR,income,Maaş,Prim,"{""$date"": ""2025-10-29T00:46:08.014000Z""}"
"{""$oid"": ""1fa314ea2b43dfcf169e60fe""}","{""$oid"": ""2f0705e7601f548b8be20a8d""}","{""$oid"": ""6f46a85cf56040a17da1eb9b""}",4433.09,TRY,expense,Faturalar,İnternet faturası,"{""$date"": ""2025-11-11T11:09:08.014000Z""}"
"{""$oid"": ""775ebddd69f1baa56be882a9""}","{""$oid"": ""398e689cc43790882a89f06e""}","{""$oid"": ""6de6f5074abd4d74c488194d""}",4376.27,USD,expense,Sağlık,Muayene,"{""$date"": ""2025-11-27T02:26:08.014000Z""}"
"{""$oid"": ""653ee10019eec489f9a4690d""}","{""$oid"": ""229e991b5c200219dba8a293""}","{""$oid"": ""9b107833e2a45cbb75f92d55""}",3845.94,USD,expense,Eğlence,Müze,"{""$date"": ""2025-11-08T16:39:08.014000Z""}"
"{""$oid"": ""0bfab68da73d5d8dca168e4f""}","{""$oid"": ""eb369c26e47768377307b3e8""}","{""$oid"": ""0eff466c031c27421ca6043e""}",70.08,TRY,expense,Ulaşım,Metro,"{""$date"": ""2025-11-16T23:19:08.014000Z""}"
"{""$oid"": ""9129b1c5ce26b3c10bdc89f6""}","{""$oid"": ""ef7e33fba410b2048dcfd06d""}","{""$oid"": ""d01c6c5c80265ae5039084b1""}",3453.86,EUR,expense,Yemek,GetirYemek,"{""$date"": ""2025-11-06T14:51:08.014000Z""}"
"{""$oid"": ""6869d4f7b1e8629ff70d6dd1""}","{""$oid"": ""1ba7ae457b29aae842ff0ca7""}","{""$oid"": ""3aa60a83b255e43568be9aa2""}",2774.29,EUR,expense,Diğer,Hediye,"{""$date"": ""2025-11-28T10:17:08.014000Z""}"
"{""$oid"": ""2c8fcca225944f8cae704d5b""}","{""$oid"": ""eb369c26e47768377307b3e8""}","{""$oid"": ""0eff466c031c27421ca6043e""}",1093.75,TRY,expense,Market,A101,"{""$date"": ""2025-12-22T21:29:08.014000Z""}"
"{""$oid"": ""c2bfeebda11b7c1fc94d4600""}","{""$oid"": ""0eff0798420a0da1dc37280d""}","{""$oid"": ""927e0b7c5882bf050573f32a""}",4388.44,USD,expense,Eğlence,Netflix,"{""$date"": ""2025-11-03T22:33:08.014000Z""}"
"{""$oid"": ""da6dca58f37c2914ecbac3a7""}","{""$oid"": ""dbf39b26b3ee2f6e93300762""}","{""$oid"": ""8c28ec056c0cd2fa730addd8""}",4226.74,EUR,expense,Market,Şok,"{""$date"": ""2025-11-20T06:59:08.014000Z""}"
"{""$oid"": ""9c6fddf5981101474f1f3f6e""}","{""$oid"": ""dfd05de1212b9b197a954d73""}","{""$oid"": ""ae4898d3064a343979ea99a3""}",4726.07,USD,expense,Faturalar,Doğalgaz faturası,"{""$date"": ""2025-12-16T03:48:08.014000Z""}"
"{""$oid"": ""0c4b1efaa1d761577531b720""}","{""$oid"": ""aec13f4ac750915b4bbf8ecf""}","{""$oid"": ""85910e794ecaa36804e16b54""}",413.94,EUR,expense,Eğlence,Oyun,"{""$date"": ""2025-10-31T12:10:08.014000Z""}"
"{""$oid"": ""57c642756e4a4805e97faf9f""}","{""$oid"": ""18dc9e80d4f7459c743922db""}","{""$oid"": ""bbfb1daddb0719cdcafc3a81""}",1995.23,TRY,expense,Eğlence,Sinema,"{""$date"": ""2025-11-11T04:11:08.014000Z""}"
"{""$oid"": ""2a095e0218786d7c30443623""}","{""$oid"": ""dbf39b26b3ee2f6e93300762""}","{""$oid"": ""8c28ec056c0cd2fa730addd8""}",1077.93,EUR,expense,Faturalar,Aidat,"{""$date"": ""2025-11-11T05:22:08.014000Z""}"
"{""$oid"": ""fecc0ab1f5d6c32aa9962307""}","{""$oid"": ""58b251c359c4fbb76f5e6443""}","{""$oid"": ""172db452e11cef4baed3df8b""}",483.66,EUR,expense,Market,Macrocenter,"{""$date"": ""2025-11-06T07:52:08.014000Z""}"
"{""$oid"": ""38e1485663aec139a518b778""}","{""$oid"": ""db9b05fde7b0262683aabc6c""}","{""$oid"": ""f0b008e39edcbeff3f227f66""}",3895.73,USD,expense,Diğer,Komisyon,"{""$date"": ""2025-10-31T04:13:08.014000Z""}"
"{""$oid"": ""282b90c360002a9c4d2a4eb6""}","{""$oid"": ""d4d7a39c0a583df2a0b83c63""}","{""$oid"": ""0d2746b872d0a0036b0ad8a3""}",4582.1,USD,expense,Diğer,Hediye,"{""$date"": ""2025-11-17T12:30:08.014000Z""}"
"{""$oid"": ""f2b8f53508c3fe5a83b464ce""}","{""$oid"": ""d10e83240d479173cf7eff86""}","{""$oid"": ""a596b4843eefccd1f9ad9c56""}",2465.54,USD,expense,Eğlence,Oyun,"{""$date"": ""2025-12-15T22:20:08.014000Z""}"
"{""$oid"": ""41eacb2c70fc63bb483e0592""}","{""$oid"": ""d82fca2682b433fd6e792592""}","{""$oid"": ""9da09644e1f9494e281562af""}",2369.74,TRY,expense,Yemek,Market yemeği,"{""$date"": ""2025-11-13T21:46:08.014000Z""}"
"{""$oid"": ""0697303f4d7ece251f6a36ae""}","{""$oid"": ""6db1f78decd18d325a6fcf19""}","{""$oid"": ""4bf9077ff96a57395ed8847c""}",3753.5,USD,expense,Eğlence,Konser,"{""$date"": ""2025-11-16T10:30:08.014000Z""}"
"{""$oid"": ""cf39297526c0b204374c9ff5""}","{""$oid"": ""02b1f9a04446a1723a34cdc3""}","{""$oid"": ""1f8bc4ccd38e0ed8a7b96374""}",3960.52,USD,expense,Diğer,Hediye,"{""$date"": ""2025-11-20T23:33:08.014000Z""}"
"{""$oid"": ""665e5d8a0b982198dc429c07""}","{""$oid"": ""03417abafb31686758ac3c6c""}","{""$oid"": ""543a3c73ecb57189fc2d938e""}",1586.76,EUR,income,Maaş,Ek gelir,"{""$date"": ""2025-12-24T17:54:08.014000Z""}"
"{""$oid"": ""b1695aa6341a4f5cc56aea66""}","{""$oid"": ""34a25da675ae4786278a5c6f""}","{""$oid"": ""a38d5385e28a95a6f2ff756f""}",3192.96,TRY,expense,Eğlence,Spotify,"{""$date"": ""2025-12-10T17:36:08.014000Z""}"
"{""$oid"": ""38b4c0f95fa11f759f728f51""}","{""$oid"": ""0370dac680b6f1d30e5fcaae""}","{""$oid"": ""070f1bb66cc742db01bb3565""}",2726.7,USD,expense,Market,Şok,"{""$date"": ""2025-12-12T16:00:08.014000Z""}"
"{""$oid"": ""1d9301620959fc6974eb1de0""}","{""$oid"": ""229e991b5c200219dba8a293""}","{""$oid"": ""9b107833e2a45cbb75f92d55""}",1180.97,USD,expense,Diğer,Bağış,"{""$date"": ""2025-11-08T21:45:08.014000Z""}"
"{""$oid"": ""5efa2dbdc9772fcdfd70a262""}","{""$oid"": ""64c72857f4de03894ccd35d8""}","{""$oid"": ""e7e16128582d202996fa6f9a""}",905.84,EUR,income,Maaş,Bonus,"{""$date"": ""2025-11-09T02:02:08.014000Z""}"
"{""$oid"": ""b7f6f36d255cc51adb0f40ec""}","{""$oid"": ""80b092b653690a1b0941f5d9""}","{""$oid"": ""a62cb91c34aa27a2ea5bd47d""}",4538.18,EUR,expense,Diğer,Bağış,"{""$date"": ""2025-12-21T03:56:08.014000Z""}"
"{""$oid"": ""2d448b3107d9631a67cb8221""}","{""$oid"": ""dfd05de1212b9b197a954d73""}","{""$oid"": ""ae4898d3064a343979ea99a3""}",842.34,USD,income,Maaş,Bonus,"{""$date"": ""2025-12-23T10:40:08.014000Z""}"
"{""$oid"": ""6eecd723e026f5e0f16c3031""}","{""$oid"": ""69ed66e8cc71b987bde1a4d9""}","{""$oid"": ""10d94796b7f2220c797bbadc""}",3854.93,EUR,expense,Faturalar,Elektrik faturası,"{""$date"": ""2025-11-02T04:12:08.014000Z""}"
"{""$oid"": ""0aff8431b166913a8f3601c1""}","{""$oid"": ""18dc9e80d4f7459c743922db""}","{""$oid"": ""bbfb1daddb0719cdcafc3a81""}",1492.55,TRY,expense,Transfer,Para transferi,"{""$date"": ""2025-10-29T02:40:08.014000Z""}"
"{""$oid"": ""9f8d4103161db597f9513899""}","{""$oid"": ""017bf2ae3f0404cf29ccf048""}","{""$oid"": ""0abfd5baae8c3720c9dad693""}",3956.99,TRY,expense,Ulaşım,Otopark,"{""$date"": ""2025-11-27T20:12:08.014000Z""}"
"{""$oid"": ""81f8a08a623131e98097f756""}","{""$oid"": ""d9d43e7bea63f1b6360efc86""}","{""$oid"": ""654efb265e96acdf2f00e026""}",2692.07,EUR,expense,Yemek,Yemeksepeti,"{""$date"": ""2025-11-15T22:23:08.014000Z""}"
"{""$oid"": ""eebc5b8b90087029fff7509a""}","{""$oid"": ""e28ac8c35b92f0154e6ced1a""}","{""$oid"": ""258269e6f0a05567e26711d3""}",917.99,USD,income,Maaş,Prim,"{""$date"": ""2025-11-15T06:40:08.014000Z""}"
"{""$oid"": ""44daeaba0ad40c0a9addd205""}","{""$oid"": ""d23a67d9e45f27d643b300e8""}","{""$oid"": ""f3c7cc6712d9d50dece0b1dc""}",1008.39,USD,expense,Sağlık,Hastane,"{""$date"": ""2025-12-24T01:16:08.014000Z""}"
"{""$oid"": ""0dbd09be9737652eab1d44f8""}","{""$oid"": ""bc6d892adab9bf09fc155ce9""}","{""$oid"": ""2cf53a83f836c7d17e7d3cf8""}",1705.66,TRY,expense,Alışveriş,LC Waikiki,"{""$date"": ""2025-12-03T15:00:08.014000Z""}"
"{""$oid"": ""be8b82228bb8730b36c11450""}","{""$oid"": ""229e991b5c200219dba8a293""}","{""$oid"": ""9b107833e2a45cbb75f92d55""}",3893.89,USD,expense,Yemek,Kahve,"{""$date"": ""2025-11-16T21:16:08.014000Z""}"
"{""$oid"": ""cdb40d9cb22992422d0778c5""}","{""$oid"": ""565d70edfb389535c545b073""}","{""$oid"": ""90533974bd6b6bb2666de51c""}",1912.57,EUR,expense,Ulaşım,Uber,"{""$date"": ""2025-12-07T21:09:08.014000Z""}"
"{""$oid"": ""b8b4431b818067cf48a6dfcc""}","{""$oid"": ""395cc973064f095e52ab4471""}","{""$oid"": ""ef078e9645413a525e4ea3da""}",4414.42,USD,expense,Sağlık,Laboratuvar,"{""$date"": ""2025-11-20T13:36:08.014000Z""}"
"{""$oid"": ""54d6569bb3ca34980f178091""}","{""$oid"": ""9f29bc9f9f36815758054e97""}","{""$oid"": ""4f1a2701794529b2138d5278""}",1122.69,USD,expense,Yemek,Fast food,"{""$date"": ""2025-12-21T17:11:08.014000Z""}"
"{""$oid"": ""46a79085ada445eae8232fb6""}","{""$oid"": ""a5261e4e973e49de2bc2fbd5""}","{""$oid"": ""19750b99f0adc1ad624d4f58""}",616.65,TRY,expense,Market,Migros,"{""$date"": ""2025-10-28T21:26:08.014000Z""}"
"{""$oid"": ""197ba8b1fb7a1954192c9e5a""}","{""$oid"": ""58b251c359c4fbb76f5e6443""}","{""$oid"": ""172db452e11cef4baed3df8b""}",2197.96,EUR,expense,Market,Macrocenter,"{""$date"": ""2025-12-01T05:03:08.014000Z""}"
"{""$oid"": ""3973bfcbbb5ab8a0bca1d9d7""}","{""$oid"": ""03417abafb31686758ac3c6c""}","{""$oid"": ""5b44dedbc1ef9ccb87513c7a""}",487.72,USD,expense,Sağlık,Laboratuvar,"{""$date"": ""2025-11-14T07:50:08.014000Z""}"
"{""$oid"": ""218c1d35fb9d42ee29cf6d37""}","{""$oid"": ""69ed66e8cc71b987bde1a4d9""}","{""$oid"": ""10d94796b7f2220c797bbadc""}",2404.77,EUR,expense,Diğer,Bağış,"{""$date"": ""2025-12-11T03:48:08.014000Z""}"
"{""$oid"": ""8f7f6abb4f052a5fd2d64136""}","{""$oid"": ""e28ac8c35b92f0154e6ced1a""}","{""$oid"": ""258269e6f0a05567e26711d3""}",1569.28,USD,expense,Sağlık,Diş,"{""$date"": ""2025-11-21T22:40:08.014000Z""}"
"{""$oid"": ""92e1f49ef76d117ab996b425""}","{""$oid"": ""b4b5b1e37a599c1d6e0f5c7e""}","{""$oid"": ""8c33bcbb469bfbecc5f5147b""}",2966.18,TRY,expense,Yemek,Kafe,"{""$date"": ""2025-11-04T01:26:08.014000Z""}"
"{""$oid"": ""ba5520251e2fddd4a43f10d3""}","{""$oid"": ""ca20c013fb6501d44ed50aac""}","{""$oid"": ""84b234711a9360450503d879""}",2620.42,EUR,expense,Sağlık,Hastane,"{""$date"": ""2025-12-22T23:09:08.014000Z""}"
"{""$oid"": ""f7a6c6937fa48b55ae4469cb""}","{""$oid"": ""33a7fa2069b3f44553bd4729""}","{""$oid"": ""f3b65d1b37c4c36653bdb2b3""}",3490.2,EUR,expense,Market,Migros,"{""$date"": ""2025-11-28T02:31:08.014000Z""}"
